date,code,field,time,focal_patch,order,family,species_name,count,location,time_sampled_mins,time_sampled_secs,feeding,niche,current_dispersal,voltinism ,stage,size,Parasitised ,notes,pic_obs_samp,Written
14/09/2023,W_A_2.2,Warren A,2,2,Diptera,Agromyzidae,"Agromyzidae sp. (Fallén, 1823) (Mine)",1,Leaf,9,43,Scraping,Herbivore,Walk,Bivoltine,Juvenile,S,N,,Pictured,written up 17/10/2023
15/09/2023,W_A_2.3,Warren A,2,3,Araneae,,,0,,,,,,,,,,,,,written up 25/03/2024
15/09/2023,W_A_2.3,Warren A,2,3,Acari,Trombidiidae,"Trombidiidae sp. (Leach, 1815)",1,Underside leaf,2,55,Biting/Sucking,Herbivore ,Walk,Multivoltine,Adult,XS,N,,Sampled,written up 17/10/2023
15/09/2023,W_A_2.3,Warren A,2,3,Coleoptera,Chrysomelidae,"Longitarsus sp. (Scopoli, 1763) (Morpho 1)",1,Dead flower head,0,9,Biting/Chewing,Herbivore,Hop,Facultative,Adult,S,N,,Sampled,written up 17/10/2023
15/09/2023,W_A_2.3,Warren A,2,3,Collembola,Entomobryidae,Entomobryidae sp. (Morpho 1),1,Leaf near base,3,53,Biting/Chewing,Herbivore,Hop,Multivoltine,Juvenile,XS,N,,Sampled,written up 17/10/2023
15/09/2023,W_A_2.3,Warren A,2,3,Collembola ,Sminthuridae,"Sminthurus viridis (Linnaeus, 1758)",1,Leaf,4,37,Biting/Chewing,Omnivore,Hop,Multivoltine,Juvenile,XS,N,,Sampled,written up 17/10/2023
15/09/2023,W_A_2.3,Warren A,2,3,Diptera,Cecidomyiidae,Aphidoletes sp. ,1,Rossette,7,59,Biting/Chewing,Predator,Walk,Multivoltine,Juvenile,XS,N,,Sampled,written up 17/10/2023
15/09/2023,W_A_2.3,Warren A,2,3,Hemiptera ,Aphididae,"Capitophorus sp. (van der Goot, 1913) (Morpho 1)",3,"Dead leaf near base, rossette",6,34,Piercing/Sucking,Herbivore ,Walk,Multivoltine,Juvenile,S,N,,Sampled,written up 17/10/2023
15/09/2023,W_A_2.3,Warren A,2,3,Hymenoptera,Cryptinae,"Cryptinae sp. (Kirby, 1837)",1,Underside leaf near base ,10,30,Biting/Chewing,Parasitoid,Fly,Multivoltine,Adult,S,N,,Sampled,written up 17/10/2023
15/09/2023,W_A_2.3,Warren A,2,3,Hymenoptera,Figitidae,"Figitidae sp. (Thomson, 1862) (Morpho 1)",1,Underside leaf,1,28,Biting/Chewing,Parasitoid,Fly,Multivoltine,Adult,XS,N,,Sampled,written up 17/10/2023
15/09/2023,W_A_2.3,Warren A,2,3,Thysanoptera,Thripidae ,"Thripidae sp. (Schäffer, 1896) (Morpho 3)",1,"Underside leaf, leaf near top, stem",13,46,Biting/Chewing,Herbivore,Walk,Multivoltine,Juvenile,XS,Y,,Sampled,written up 17/10/2023
15/09/2023,W_A_2.3,Warren A,2,3,Diptera,Agromyzidae,"Agromyzidae sp. (Fallén, 1823) (Mine)",1,Leaf,14,44,Scraping,Herbivore,Walk,Bivoltine,Juvenile,S,N,,Pictured,written up 17/10/2023
15/09/2023,W_A_2.4,Warren A,2,4,Coleoptera,,,0,,,,,,,,,,,,,written up 25/03/2024
15/09/2023,W_A_2.4,Warren A,2,4,Hymenoptera,,,0,,,,,,,,,,,,,written up 25/03/2024
15/09/2023,W_A_2.4,Warren A,2,4,Acari,Tetranychidae,"Tetranychidae sp. (Donnadieu, 1875) ",1,Leaf,9,40,Biting/Sucking,Herbivore ,Walk,Multivoltine,Adult,XS,N,,Observation ,written up 17/10/2023
15/09/2023,W_A_2.4,Warren A,2,4,Araneae ,Linyphiidae,"Linyphiidae sp. (Blackwall, 1859) (Morpho 1)",3,"Rossette, underside leaf",9,3,Biting/Sucking,Predator,Walk,Multivoltine,Adult,S,N,,Sampled,written up 17/10/2023
15/09/2023,W_A_2.4,Warren A,2,4,Collembola ,Entomobryidae,Entomobryidae sp. (Morpho 1),1,Leaf near base,0,20,Biting/Chewing,Herbivore,Hop,Multivoltine,Juvenile,XS,N,,Sampled,written up 17/10/2023
15/09/2023,W_A_2.4,Warren A,2,4,Diptera,Cecidomyiidae,"Dasineura sp. (Rondani, 1840)",1,Underside leaf,10,27,Biting/Chewing,Herbivore,Walk ,Multivoltine ,Adult,XS,N,,Sampled,written up 17/10/2023
15/09/2023,W_A_2.4,Warren A,2,4,Hemiptera ,Cicadellidae,"Evacanthus sp. (Lepeletier & Serville, 1828)",1,Leaf,12,38,Piercing/Sucking,Herbivore,Hop,Facultative,Adult,M,N,,Observation,written up 17/10/2023
15/09/2023,W_A_2.4,Warren A,2,4,Hemiptera ,Aphididae,"Aphididae sp. (Latreille, 1802)",10,"Leaf, underside leaf ",11,25,Piercing/Sucking,Herbivore ,Walk,,Both,S,N,,Observation,written up 17/10/2023
15/09/2023,W_A_2.4,Warren A,2,4,Diptera,Agromyzidae,"Agromyzidae sp. (Fallén, 1823) (Mine)",3,Leaf,14,38,Scraping,Herbivore,Walk,Bivoltine,Juvenile,S,N,,Pictured,written up 17/10/2023
03/09/2023,W_A_3.1,Warren A,3,1,Araneae,,,0,,,,,,,,,,,,,written up 25/03/2024
03/09/2023,W_A_3.1,Warren A,3,1,Collembola,,,0,,,,,,,,,,,,,written up 25/03/2024
03/09/2023,W_A_3.1,Warren A,3,1,Hymenoptera,,,0,,,,,,,,,,,,,written up 25/03/2024
03/09/2023,W_A_3.1,Warren A,3,1,Coleoptera,Coccinellidae,"Coccinella septempunctata (Linnaeus, 1758)",1,Dead leaf,13,52,Biting/Chewing,Predator ,Fly,Facultative,Adult,M,N,,Observation,written up 19/09/2023
03/09/2023,W_A_3.1,Warren A,3,1,Diptera,Syrphidae,"Syrphidae sp. (Latreille, 1802) (obs)",1,Stem,14,50,Sponging,,Fly,,Adult,L,N,,Observation,written up 19/09/2023
03/09/2023,W_A_3.1,Warren A,3,1,Diptera,Cecidomyiidae,Aphidoletes sp. ,3,Dead leaf near  base,11,52,Biting/Chewing,Predator,Walk,Multivoltine,Juvenile,XS,N,,Sampled,written up 19/09/2023
03/09/2023,W_A_3.1,Warren A,3,1,Hemiptera ,Aphidae,"Capitophorus sp. (van der Goot, 1913) (Morpho 1)",14,Rossette ,11,0,Piercing/Sucking,Herbivore ,Walk,Multivoltine,Both,S,N,,Sampled,written up 19/09/2023
03/09/2023,W_A_3.1,Warren A,3,1,Lepidoptera ,Noctuidae,"Autographa gamma (Linnaeus, 1758)",1,Leaf near base,7,25,Biting/Chewing,Herbivore,Fly,Multivoltine,Juvenile,XL,N,,Pictured,written up 19/09/2023
03/09/2023,W_A_3.2,Warren A,3,2,Coleoptera,,,0,,,,,,,,,,,,,written up 25/03/2024
03/09/2023,W_A_3.2,Warren A,3,2,Collembola,,,0,,,,,,,,,,,,,written up 25/03/2024
03/09/2023,W_A_3.2,Warren A,3,2,Diptera,,,0,,,,,,,,,,,,,written up 25/03/2024
03/09/2023,W_A_3.2,Warren A,3,2,Hymenoptera,,,0,,,,,,,,,,,,,written up 25/03/2024
03/09/2023,W_A_3.2,Warren A,3,2,Araneae,Clubionidae ,"Clubiona sp. (Latreille, 1804)",1,Dead leaf,12,43,Biting/Sucking,Predator,Walk,Bivoltine,Adult,M,N,Nesting in a rolled up leaf,Observation ,written up 20/09/2023
03/09/2023,W_A_3.2,Warren A,3,2,Araneae,Thomisidae,"Xysticus sp. (C. L. Koch, 1835)",1,Stem,6,40,Biting/Sucking,Predator,Walk,Univoltine ,Adult,M,N,,Sampled,written up 20/09/2023
03/09/2023,W_A_3.2,Warren A,3,2,Hemiptera ,Aphididae,"Brachycaudus cardui (Linnaeus, 1758)",5,Dead flower head,2,35,Piercing/Sucking,Herbivore ,Walk,Multivoltine,Both,S,Y,,Sampled,written up 20/09/2023
03/09/2023,W_A_3.3,Warren A,3,3,Coleoptera,,,0,,,,,,,,,,,,,written up 25/03/2024
03/09/2023,W_A_3.3,Warren A,3,3,Diptera,,,0,,,,,,,,,,,,,written up 25/03/2024
03/09/2023,W_A_3.3,Warren A,3,3,Araneae,Thomisidae,"Thomisidae sp. (Sundevall, 1833) (obs)",1,Dead leaf near base,13,20,Biting/Chewing,Predator,Walk,,,S,N,,Observation ,written up 20/09/2023
03/09/2023,W_A_3.3,Warren A,3,3,Collembola ,Sminthuridae,"Sminthurus viridis (Linnaeus, 1758)",1,Stem near base,3,50,Biting/Chewing,Omnivore,Hop,Multivoltine,Adult,XS,N,Being eatenear basey the predator larvae,Sampled,written up 20/09/2023
03/09/2023,W_A_3.3,Warren A,3,3,Hemiptera ,,Auchenorrhyncha sp. (obs),1,Leaf,14,14,Piercing/Sucking,Herbivore,,,,M,N,,Observation ,written up 20/09/2023
03/09/2023,W_A_3.3,Warren A,3,3,Hemiptera ,Aphididae,"Capitophorus sp. (van der Goot, 1913) (Morpho 2)",7,Rossette ,7,50,Piercing/Sucking,Herbivore ,Walk,Multivoltine,Both,S,Y,,Sampled,written up 20/09/2023
03/09/2023,W_A_3.3,Warren A,3,3,Hymenoptera,Figitidiae ,"Figitidae sp. (Thomson, 1862) (Morpho 2)",2,Leaf,11,34,Biting/Chewing,Parasitoid,Fly,Multivoltine,Adult,XS,N,,Sampled,written up 20/09/2023
03/09/2023,W_A_3.3,Warren A,3,3,Neuroptera,Chrysopidae,"Chrysopidae sp. (Brooks &. Barnard, 1990)",1,Stem near base,3,51,Biting/Chewing,Predator,Walk,Facultative,Juvenile,M,N,Had springtail in its jaws,Sampled,written up 20/09/2023
25/09/2023,W_B_1.1,Warren B ,1,1,Coleoptera,,,0,,,,,,,,,,,,,written up 25/03/2024
25/09/2023,W_B_1.1,Warren B ,1,1,Acari,Tetranychidae,"Tetranychidae sp. (Donnadieu, 1875) ",1,Underside leaf near top,6,53,Biting/Sucking,Herbivore ,Walk,Multivoltine,Adult,XS,N,,Sampled,written up 20/11/2023
25/09/2023,W_B_1.1,Warren B ,1,1,Araneae,Theridiidae,"Theridiidae sp. (Sundevall, 1833) (Morpho 1)",1,Dead leaf near base,4,20,Biting/Sucking,Predator,Walk,Univoltine ,Adult,S,N,,Sampled,written up 20/11/2023
25/09/2023,W_B_1.1,Warren B ,1,1,Collembola,Entomobryidae,Entomobryidae sp. (Morpho 2),10,Leaf,12,4,Biting/Chewing,Herbivore,Hop,Multivoltine,Both,S,N,,Sampled,written up 20/11/2023
25/09/2023,W_B_1.1,Warren B ,1,1,Diptera,,"Diptera sp. (Linnaeus, 1758) (obs)",1,Leaf near top ,14,24,Sponging,,Fly ,,,M,N,,Observation,written up 20/11/2023
25/09/2023,W_B_1.1,Warren B ,1,1,Diptera,Dolichopodidae,"Dolichopodidae sp. (Latreille, 1809)",1,Underside leaf,7,39,Sponging,Predator,Fly,,Adult,S,N,,Sampled,written up 20/11/2023
25/09/2023,W_B_1.1,Warren B ,1,1,Hemiptera ,Aphidae,"Capitophorus sp. (van der Goot, 1913) (Morpho 1)",2,Leaf,12,30,Piercing/Sucking,Herbivore ,Walk,Multivoltine,Juvenile,S,N,,Sampled,written up 20/11/2023
25/09/2023,W_B_1.1,Warren B ,1,1,Hemiptera ,Cicadellidae,"Cicadellidae sp. (Latreille, 1802) (Juvenile Morpho 2)",1,Leaf,10,8,Piercing/Sucking,Herbivore,Hop,,Juvenile,S,N,,Sampled,written up 20/11/2023
25/09/2023,W_B_1.1,Warren B ,1,1,Hemiptera ,Cicadellidae,"Evacanthus sp. (Lepeletier & Serville, 1828)",1,Dead leaf near base,1,54,Piercing/Sucking,Herbivore,Hop,Facultative,Adult,M,N,,Observation,written up 20/11/2023
25/09/2023,W_B_1.1,Warren B ,1,1,Hymenoptera,Eulophidae,"Eulophidae sp. (Westwood, 1829)",1,"Leaf, stem",9,6,Biting/Chewing,Parasitoid,Fly,Multivoltine,Adult,XS,N,,Sampled,written up 20/11/2023
25/09/2023,W_B_1.1,Warren B ,1,1,Hymenoptera,Pteromalidae,"Pteromalidae sp. (Thomson, 1876) (Morpho 1)",1,Leaf,5,59,Biting/Chewing,Parasitoid,Fly,Multivoltine,Adult,XS,N,,Sampled,written up 20/11/2023
25/09/2023,W_B_1.1,Warren B ,1,1,Hymenoptera,Myrmicinae,"Myrmica sp. (Latreille, 1804)",1,Leaf near top,5,50,Biting/Chewing,Predator,Walk,Multivoltine,Adult,M,N,,Sampled,written up 20/11/2023
25/09/2023,W_B_1.8,Warren B ,1,8,Araneae,,,0,,,,,,,,,,,,,written up 25/03/2024
25/09/2023,W_B_1.8,Warren B ,1,8,Coleoptera,,,0,,,,,,,,,,,,,written up 25/03/2024
25/09/2023,W_B_1.8,Warren B ,1,8,Collembola ,Sminthuridae,"Sminthurus viridis (Linnaeus, 1758)",1,Dead leaf near top,2,6,Biting/Chewing,Omnivore,Hop,Multivoltine,Juvenile,XS,N,,Sampled,written up 20/11/2023
25/09/2023,W_B_1.8,Warren B ,1,8,Diptera,Sciardiae,"Sciaridae sp. (Billberg, 1820) (Morpho 1)",1,Leaf,14,24,Sponging ,Detritivore,Fly,Multivoltine,Adult,XS,N,Feeds on mushrooms and roots. ,Sampled,written up 20/11/2023
25/09/2023,W_B_1.8,Warren B ,1,8,Diptera,Opomyzidae,"Opomyza sp. (Fallén, 1820)",1,Underside leaf,9,51,Sponging ,Herbivore,Fly,Multivoltine,Adult,M,N,"Larvae are oligophagous stem borer, feeding on the stems of plants. They can be found in early spring while adults fly at the end of May–June until October. This species is an agricultural pest, damaging winter cereals such as wheat, barley and rye.",Sampled,written up 20/11/2023
25/09/2023,W_B_1.8,Warren B ,1,8,Diptera,Agromyzidae,"Agromyzidae sp. (Fallén, 1823) (Mine)",2,Leaf,4,49,Scraping,Herbivore,Walk,Bivoltine,Juvenile,S,N,,Pictured,written up 20/11/2023
25/09/2023,W_B_1.8,Warren B ,1,8,Hemiptera ,,Auchenorrhyncha sp. (Obs),1,Leaf,9,58,Piercing/Sucking ,Herbivore,,,,S,N,,Observation,written up 20/11/2023
25/09/2023,W_B_1.8,Warren B ,1,8,Hemiptera ,Aphididae,"Capitophorus sp. (van der Goot, 1913) (Morpho 1)",2,"Leaf, underside leaf",8,23,Piercing/Sucking,Herbivore ,Walk,Multivoltine,Juvenile,S,N,,Observation,written up 20/11/2023
25/09/2023,W_B_1.8,Warren B ,1,8,Hemiptera ,Cicadellidae,Cicadellidae sp. (Juvenile Morpho 1),1,Dead leaf,5,34,Piercing/Sucking,Herbivore,Hop,,Juvenile,M,N,,Sampled,written up 20/11/2023
25/09/2023,W_B_1.8,Warren B ,1,8,Hymenoptera,Chalcidoidea,Chalcidoidea sp. ,1,Leaf,14,50,Biting/Chewing,Parasitoid,Fly,,,XS,N,,Sampled,written up 20/11/2023
25/09/2023,W_B_1.8,Warren B ,1,8,Hymenoptera,Formicidae,"Myrmica sp. (Latreille, 1804)",1,"Stem, dead leaf",9,0,Biting/Chewing,Omnivore,Walk,Multivoltine,Adult,M,N,,Sampled,written up 20/11/2023
25/09/2023,W_B_1.8,Warren B ,1,8,Hymenoptera,Diapriidae,"Diapriidae sp. (Haliday, 1833)",1,Dead leaf,2,50,Biting/Chewing,Parasitoid,Fly,Multivoltine,Adult,XS,N,"Tyically parasitise fly larvae, reduced venation.",Sampled,written up 20/11/2023
01/08/2023,W_B_2.1,Warren B,2,1,Araneae,,,0,,,,,,,,,,,,,written up 25/03/2024
01/08/2023,W_B_2.1,Warren B,2,1,Collembola,,,0,,,,,,,,,,,,,written up 25/03/2024
01/08/2023,W_B_2.1,Warren B,2,1,Coleoptera,Apionidae,"Apion carduorum (Kirby, 1808)",1,Leaf,,,Biting/Chewing,Herbivore,Fly,Univoltine ,Adult,S,N,,Sampled,written up 02/08/2023
01/08/2023,W_B_2.1,Warren B,2,1,Diptera,Empididae,"Chelipoda sp. (Macquart, 1823)",1,"Leaf, stem",,,Biting/Sucking,Predator,Fly,Bivoltine,Adult,S,N,,Sampled,written up 02/08/2023
01/08/2023,W_B_2.1,Warren B,2,1,Hemiptera ,Tingidae ,"Tingis cardui (Linnaeus, 1758)",14,"Blooming flower, leaf buds ",,,Piercing/Sucking,Herbivore,Fly,Univoltine ,Adult,S,N,,Sampled,written up 02/08/2023
01/08/2023,W_B_2.1,Warren B,2,1,Hemiptera ,Aphididae,"Brachycaudus cardui (Linnaeus, 1758)",1,Leaf,,,Piercing/Sucking,Herbivore ,Walk,Multivoltine,Both,S,Y,Mummified ,Pictured,written up 02/08/2023
01/08/2023,W_B_2.1,Warren B,2,1,Hymenoptera,Torymidae,"Torymidae sp. (Walker, 1833)",1,Leaf,,,Biting/Chewing,Parasitoid,Fly,Bivoltine ,Adult,S,N,,Sampled,written up 02/08/2023
01/08/2023,W_B_2.1,Warren B,2,1,Hymenoptera,Formicidae,"Myrmica sp. (Latreille, 1804)",1,Leaf,,,Biting/Chewing,Omnivore,Walk,Multivoltine,Adult,M,N,Nest nearby ,Sampled,written up 02/08/2023
01/08/2023,W_B_2.2,Warren B,2,2,Araneae,,,0,,,,,,,,,,,,,written up 25/03/2024
01/08/2023,W_B_2.2,Warren B,2,2,Coleoptera,,,0,,,,,,,,,,,,,written up 25/03/2024
01/08/2023,W_B_2.2,Warren B,2,2,Collembola,,,0,,,,,,,,,,,,,written up 25/03/2024
01/08/2023,W_B_2.2,Warren B,2,2,Diptera,,,0,,,,,,,,,,,,,written up 25/03/2024
01/08/2023,W_B_2.2,Warren B,2,2,Hymenoptera,,,0,,,,,,,,,,,,,written up 25/03/2024
01/08/2023,W_B_2.2,Warren B,2,2,Hemiptera ,Tingidae ,"Tingis cardui (Linnaeus, 1758)",1,Dead flower,,,Piercing/Sucking,Herbivore,Fly,Univoltine ,Adult,S,N,,Observation,written up 02/08/2023
01/08/2023,W_B_2.2,Warren B,2,2,Hemiptera ,Aphididae,"Brachycaudus cardui (Linnaeus, 1758)",41,Stem near flower heads,,,Piercing/Sucking,Herbivore,Walk,Multivoltine,Both,S,N,Potential cause for flower deaths,"Sampled, pictured",written up 02/08/2023
01/08/2023,W_B_2.3,Warren B,2,3,Araneae,,,0,,,,,,,,,,,,,written up 25/03/2024
01/08/2023,W_B_2.3,Warren B,2,3,Coleoptera,,,0,,,,,,,,,,,,,written up 25/03/2024
01/08/2023,W_B_2.3,Warren B,2,3,Collembola,,,0,,,,,,,,,,,,,written up 25/03/2024
01/08/2023,W_B_2.3,Warren B,2,3,Diptera,,,0,,,,,,,,,,,,,written up 25/03/2024
01/08/2023,W_B_2.3,Warren B,2,3,Hymenoptera,,,0,,,,,,,,,,,,,written up 25/03/2024
01/08/2023,W_B_2.3,Warren B,2,3,Hemiptera ,Aphrophoridae,"Philaenus spumarius (Linnaeus, 1758)",1,Leaf,,,Piercing/Sucking,Herbivore,Fly,Univoltine ,Adult,M,N,Ran away very fast ,Observation ,written up 02/08/2023
03/08/2023,W_B_2.4,Warren B,2,4,Araneae,,,0,,,,,,,,,,,,,written up 25/03/2024
03/08/2023,W_B_2.4,Warren B,2,4,Collembola,,,0,,,,,,,,,,,,,written up 25/03/2024
03/08/2023,W_B_2.4,Warren B,2,4,Diptera,,,0,,,,,,,,,,,,,written up 25/03/2024
03/08/2023,W_B_2.4,Warren B,2,4,Hymenoptera,,,0,,,,,,,,,,,,,written up 25/03/2024
03/08/2023,W_B_2.4,Warren B,2,4,Coleoptera,Coccinellidae,"Propylea 14-punctutata (Linnaeus, 1758)",1,Leaf ,,,Biting/Chewing,Predator,Fly,Facultative,Adult,M,N,,Pictured,written up 04/08/2023
03/08/2023,W_B_2.4,Warren B,2,4,Hemiptera ,Anthocoridae,"Anthocoris sp. (Fallen, 1814)",1,Stem near flower heads,,,Piercing/Sucking,Predator,Fly,Multivoltine,Adult,S,N,,Observation ,written up 04/08/2023
03/08/2023,W_B_2.4,Warren B,2,4,Hemiptera ,Aphididae,"Brachycaudus cardui (Linnaeus, 1758)",57,Stem near flower heads,,,Piercing/Sucking,Herbivore ,Walk,Multivoltine,Adult,S,Y,41 were mummified ,Pictured,written up 04/08/2023
03/08/2023,W_B_2.5,Warren B,2,5,Araneae,,,0,,,,,,,,,,,,,written up 25/03/2024
03/08/2023,W_B_2.5,Warren B,2,5,Coleoptera,,,0,,,,,,,,,,,,,written up 25/03/2024
03/08/2023,W_B_2.5,Warren B,2,5,Diptera,,,0,,,,,,,,,,,,,written up 25/03/2024
03/08/2023,W_B_2.5,Warren B,2,5,Hymenoptera,,,0,,,,,,,,,,,,,written up 25/03/2024
03/08/2023,W_B_2.5,Warren B,2,5,Collembola,Entomobryidae,Entomobryidae sp. (Morpho 1),4,Underside leaf,,,Biting/Chewing,Herbivore,Hop,Multivoltine,Both,XS,N,,Sampled,written up 04/08/2023
03/08/2023,W_B_2.5,Warren B,2,5,Hemiptera ,Aphrophoridae,"Philaenus spumarius (Linnaeus, 1758)",2,Leaf near base,,,Piercing/Sucking,Herbivore,Fly,Univoltine ,Adult,M,N,,Sampled,written up 04/08/2023
03/08/2023,W_B_2.6,Warren B,2,6,Araneae,,,0,,,,,,,,,,,,,written up 25/03/2024
03/08/2023,W_B_2.6,Warren B,2,6,Coleoptera,,,0,,,,,,,,,,,,,written up 25/03/2024
03/08/2023,W_B_2.6,Warren B,2,6,Collembola,,,0,,,,,,,,,,,,,written up 25/03/2024
03/08/2023,W_B_2.6,Warren B,2,6,Diptera,,,0,,,,,,,,,,,,,written up 25/03/2024
03/08/2023,W_B_2.6,Warren B,2,6,Hemiptera,,,0,,,,,,,,,,,,,written up 25/03/2024
03/08/2023,W_B_2.6,Warren B,2,6,Hymenoptera,,,0,,,,,,,,,,,,,written up 25/03/2024
03/09/2023,W_B_2.7,Warren B ,2,7,Araneae,,,0,,,,,,,,,,,,,written up 25/03/2024
03/09/2023,W_B_2.7,Warren B ,2,7,Coleoptera,,,0,,,,,,,,,,,,,written up 25/03/2024
03/09/2023,W_B_2.7,Warren B ,2,7,Collembola,,,0,,,,,,,,,,,,,written up 25/03/2024
03/09/2023,W_B_2.7,Warren B ,2,7,Hymenoptera,,,0,,,,,,,,,,,,,written up 25/03/2024
03/09/2023,W_B_2.7,Warren B ,2,7,Diptera,Cecidomyiidae,"Dasineura sp. (Rondani, 1840)",5,Rossette ,5,29,Biting/Chewing,Herbivore,Walk ,Multivoltine ,Juvenile,XS,N,,Observation ,written up 19/09/2023
03/09/2023,W_B_2.7,Warren B ,2,7,Hemiptera,Cicadellidae ,"Deltocephalus pulicaris (Fallén, 1806)",1,Leaf near top ,14,31,Piercing/Sucking,Herbivore,Fly,Facultative,Adult,M,N,,Sampled,written up 19/09/2023
03/09/2023,W_B_2.7,Warren B ,2,7,Hemiptera,Cicadellidae ,"Eupelix cuspidata (Fabricius, 1775)",1,Dead leaf near base ,8,55,Piercing/Sucking,Herbivore,Fly,Facultative,Adult,M,N,,Sampled,written up 19/09/2023
03/09/2023,W_B_2.7,Warren B ,2,7,Hemiptera ,Cicadellidae,Cicadellidae sp. (Juvenille Morpho 1),2,Leaf near top ,12,49,Piercing/Sucking,Herbivore,Hop,,Juvenile,M,N,,Sampled,written up 19/09/2023
03/09/2023,W_B_2.9,Warren A,2,9,Araneae,,,0,,,,,,,,,,,,,written up 25/03/2024
03/09/2023,W_B_2.9,Warren A,2,9,Coleoptera,,,0,,,,,,,,,,,,,written up 25/03/2024
03/09/2023,W_B_2.9,Warren A,2,9,Diptera,,,0,,,,,,,,,,,,,written up 25/03/2024
03/09/2023,W_B_2.9,Warren A,2,9,Hymenoptera,,,0,,,,,,,,,,,,,written up 25/03/2024
03/09/2023,W_B_2.9,Warren A,2,9,Collembola,Entomobryidae,Entomobryidae sp. (Morpho 2),1,Dead head,10,57,Biting/Chewing,Herbivore,Hop,Multivoltine,Adult,S,N,,Sampled,written up 19/09/2023
03/09/2023,W_B_2.9,Warren A,2,9,Hemiptera ,Aphidae,"Capitophorus sp. (van der Goot, 1913) (Morpho 1)",54,Rossette ,5,32,Piercing/Sucking,Herbivore ,Walk,Multivoltine,Both,S,N,,Sampled,written up 19/09/2023
03/08/2023,W_B_3.1,Warren B,3,1,Araneae,,,0,,,,,,,,,,,,,written up 25/03/2024
03/08/2023,W_B_3.1,Warren B,3,1,Coleoptera,,,0,,,,,,,,,,,,,written up 25/03/2024
03/08/2023,W_B_3.1,Warren B,3,1,Diptera,,,0,,,,,,,,,,,,,written up 25/03/2024
03/08/2023,W_B_3.1,Warren B,3,1,Hymenoptera,,,0,,,,,,,,,,,,,written up 25/03/2024
03/08/2023,W_B_3.1,Warren B,3,1,Collembola,Sminthuridae,"Sminthurus viridis (Linnaeus, 1758)",2,Leaf,,,Biting/Chewing,Omnivore,Hop,Multivoltine,Adult,XS,N,,Sampled,written up 04/08/2023
03/08/2023,W_B_3.1,Warren B,3,1,Diptera,Muscidae,"Muscidae sp. (Latreille, 1802) (obs)",1,Leaf,,,Sponging,,Fly,,Adult,M,N,,Observation ,written up 04/08/2023
03/08/2023,W_B_3.1,Warren B,3,1,Hemiptera ,Aphididae,"Capitophorus sp. (van der Goot, 1913) (Morpho 1)",5,Leaf,,,Piercing/Sucking,Herbivore ,Walk,Multivoltine,Juvenile,S,N,,Sampled,written up 04/08/2023
03/08/2023,W_B_3.1,Warren B,3,1,Hemiptera ,Cicadellidae,"Cicadellidae Sp. (Latreille, 1802)",1,Leaf,,,Piercing/Sucking,Herbivore ,Fly,,Adult,M,N,,Sampled,written up 04/08/2023
03/08/2023,W_B_3.2,Warren B,3,2,Araneae,,,0,,,,,,,,,,,,,written up 25/03/2024
03/08/2023,W_B_3.2,Warren B,3,2,Coleoptera,,,0,,,,,,,,,,,,,written up 25/03/2024
03/08/2023,W_B_3.2,Warren B,3,2,Collembola,,,0,,,,,,,,,,,,,written up 25/03/2024
03/08/2023,W_B_3.2,Warren B,3,2,Diptera,,,0,,,,,,,,,,,,,written up 25/03/2024
03/08/2023,W_B_3.2,Warren B,3,2,Hymenoptera,,,0,,,,,,,,,,,,,written up 25/03/2024
03/08/2023,W_B_3.2,Warren B,3,2,Hemiptera ,Anthocoridae,"Anthocoris sp. (Fallen, 1814) (Juv)",1,Leaf,N/A,N/A,Piercing/Sucking,Predator,Fly,Multivoltine ,Juvenile,XS,N,,Sampled,written up 04/08/2023
03/08/2023,W_B_3.2,Warren B,3,2,Hemiptera ,Aphididae,"Capitophorus sp. (van der Goot, 1913) (Morpho 1)",1,Leaf,N/A,N/A,Piercing/Sucking,Herbivore ,Walk,Multivoltine,Adult,S,N,,Sampled,written up 04/08/2023
05/09/2023,W_B_3.3,Warren B ,3,3,Araneae,,,0,,,,,,,,,,,,,written up 25/03/2024
05/09/2023,W_B_3.3,Warren B ,3,3,Coleoptera,,,0,,,,,,,,,,,,,written up 25/03/2024
05/09/2023,W_B_3.3,Warren B ,3,3,Collembola,,,0,,,,,,,,,,,,,written up 25/03/2024
05/09/2023,W_B_3.3,Warren B ,3,3,Diptera,,"Diptera sp. (Linnaeus, 1758) (obs)",1,Leaf near top ,13,24,Sponging,,Fly ,,Adult,M,N,,Pictured,written up 02/10/2023
05/09/2023,W_B_3.3,Warren B ,3,3,Diptera,Cecidomyiidae,"Lestopiplosis sp. (Gagné & Jaschhof, 2017)",2,Rossette ,2,52,Biting/Chewing,Predator,Walk ,Multivoltine ,Juvenile,XS,N,,Sampled,written up 02/10/2023
05/09/2023,W_B_3.3,Warren B ,3,3,Hemiptera,Cicadellidae ,"Deltocephalus pulicaris (Fallén, 1806)",1,Underside leaf near top ,11,10,Piercing/Sucking,Herbivore,Fly,Facultative,Adult,M,N,,Observation ,written up 02/10/2023
05/09/2023,W_B_3.3,Warren B ,3,3,Hemiptera ,Aphidae,"Capitophorus sp. (van der Goot, 1913) (Morpho 1 Alate)",1,Rossette ,7,57,Piercing/Sucking,Herbivore,Fly,Multivoltine,Adult,S,M,,Sampled,written up 02/10/2023
